pickup_month,monthly_hamper_demand,unique_client,total_visits,visits_last_90d,days_since_first_visit,avg_days_between_visits,distance_km,avg_distance_km,distance_category,total_dependents,unique_clients,returning_proportion,prev_month_demand,rolling_3m_demand
Apr-24,940,1696018348137x926323008533716900,10,3.0,152,29.11111111111111,23.368,23.368,far,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018348137x926323008533716900,10,3.0,181,29.11111111111111,23.368,23.368,far,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018348137x926323008533716900,10,3.0,210,29.11111111111111,23.368,23.368,far,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018348137x926323008533716900,10,3.0,243,29.11111111111111,23.368,23.368,far,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018348137x926323008533716900,10,4.0,265,29.11111111111111,23.368,23.368,far,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018348237x767481161820704600,9,1.0,0,30.5,23.904,23.904,far,2296,576,0.9915254237288136,1180.0,903.0
Jan-24,834,1696018348237x767481161820704600,9,2.0,33,30.5,23.904,23.904,far,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018348237x767481161820704600,9,3.0,66,30.5,23.904,23.904,far,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018348237x767481161820704600,9,3.0,95,30.5,23.904,23.904,far,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018348237x767481161820704600,9,3.0,129,30.5,23.904,23.904,far,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018348237x767481161820704600,9,4.0,156,30.5,23.904,23.904,far,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018348237x767481161820704600,9,3.0,187,30.5,23.904,23.904,far,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018348237x767481161820704600,9,4.0,216,30.5,23.904,23.904,far,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018348237x767481161820704600,9,3.0,248,30.5,23.904,23.904,far,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018348267x522742230250701200,11,1.0,0,24.8,11.046,11.046,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018348267x522742230250701200,11,2.0,29,24.8,11.046,11.046,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018348267x522742230250701200,11,3.0,62,24.8,11.046,11.046,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018348267x522742230250701200,11,3.0,92,24.8,11.046,11.046,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018348267x522742230250701200,11,3.0,120,24.8,11.046,11.046,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018348267x522742230250701200,11,3.0,154,24.8,11.046,11.046,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018348267x522742230250701200,11,3.0,183,24.8,11.046,11.046,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018348267x522742230250701200,11,3.0,213,24.8,11.046,11.046,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018348267x522742230250701200,11,4.0,217,24.8,11.046,11.046,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018348267x522742230250701200,11,4.0,248,24.8,11.046,11.046,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696018348267x522742230250701200,11,5.0,252,24.8,11.046,11.046,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018348385x714437022944867100,10,1.0,0,31.0,16.47,16.47,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018348385x714437022944867100,10,2.0,29,31.0,16.47,16.47,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018348385x714437022944867100,10,3.0,51,31.0,16.47,16.47,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018348385x714437022944867100,10,4.0,85,31.0,16.47,16.47,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018348385x714437022944867100,10,3.0,127,31.0,16.47,16.47,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018348385x714437022944867100,10,3.0,157,31.0,16.47,16.47,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018348385x714437022944867100,10,3.0,190,31.0,16.47,16.47,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018348385x714437022944867100,10,3.0,221,31.0,16.47,16.47,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018348385x714437022944867100,10,3.0,251,31.0,16.47,16.47,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018348385x714437022944867100,10,3.0,282,31.0,16.47,16.47,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018348583x334672390936499900,11,1.0,0,27.4,14.399,14.399,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018348583x334672390936499900,11,2.0,25,27.4,14.399,14.399,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018348583x334672390936499900,11,3.0,56,27.4,14.399,14.399,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018348583x334672390936499900,11,4.0,88,27.4,14.399,14.399,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018348583x334672390936499900,11,3.0,117,27.4,14.399,14.399,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018348583x334672390936499900,11,3.0,152,27.4,14.399,14.399,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018348583x334672390936499900,11,3.0,188,27.4,14.399,14.399,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018348583x334672390936499900,11,3.0,219,27.4,14.399,14.399,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018348583x334672390936499900,11,4.0,221,27.4,14.399,14.399,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018348583x334672390936499900,11,4.0,251,27.4,14.399,14.399,medium,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696018348583x334672390936499900,11,4.0,280,27.4,14.399,14.399,medium,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696018348617x254925012250740480,9,1.0,0,30.875,9.815,9.815,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018348617x254925012250740480,9,2.0,30,30.875,9.815,9.815,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018348617x254925012250740480,9,3.0,65,30.875,9.815,9.815,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018348617x254925012250740480,9,3.0,98,30.875,9.815,9.815,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018348617x254925012250740480,9,3.0,122,30.875,9.815,9.815,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018348617x254925012250740480,9,3.0,160,30.875,9.815,9.815,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018348617x254925012250740480,9,3.0,189,30.875,9.815,9.815,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018348617x254925012250740480,9,3.0,218,30.875,9.815,9.815,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018348617x254925012250740480,9,3.0,251,30.875,9.815,9.815,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018348692x165974363105138020,10,1.0,0,31.22222222222222,9.507,9.507,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018348692x165974363105138020,10,2.0,56,31.22222222222222,9.507,9.507,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018348692x165974363105138020,10,3.0,87,31.22222222222222,9.507,9.507,medium,3160,765,0.9987878787878788,845.0,791.0
Mar-24,938,1696018348692x165974363105138020,10,3.0,134,31.22222222222222,9.507,9.507,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Mar-24,938,1696018348692x165974363105138020,10,3.0,147,31.22222222222222,9.507,9.507,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018348692x165974363105138020,10,3.0,180,31.22222222222222,9.507,9.507,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018348692x165974363105138020,10,4.0,208,31.22222222222222,9.507,9.507,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018348692x165974363105138020,10,3.0,239,31.22222222222222,9.507,9.507,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018348692x165974363105138020,10,4.0,269,31.22222222222222,9.507,9.507,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018348692x165974363105138020,10,4.0,284,31.22222222222222,9.507,9.507,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018348828x762247431003623800,11,1.0,0,26.1,15.31,15.31,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018348828x762247431003623800,11,2.0,29,26.1,15.31,15.31,medium,2594,646,0.9898107714701602,1297.0,666.0
Dec-23,694,1696018348828x762247431003623800,11,3.0,34,26.1,15.31,15.31,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018348828x762247431003623800,11,4.0,69,26.1,15.31,15.31,medium,3160,765,0.9987878787878788,845.0,791.0
Mar-24,938,1696018348828x762247431003623800,11,4.0,107,26.1,15.31,15.31,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Mar-24,938,1696018348828x762247431003623800,11,3.0,129,26.1,15.31,15.31,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018348828x762247431003623800,11,4.0,139,26.1,15.31,15.31,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018348828x762247431003623800,11,4.0,168,26.1,15.31,15.31,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018348828x762247431003623800,11,4.0,201,26.1,15.31,15.31,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018348828x762247431003623800,11,3.0,231,26.1,15.31,15.31,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018348828x762247431003623800,11,3.0,265,26.1,15.31,15.31,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018349043x302595263870324440,12,1.0,0,24.636363636363637,1.047,1.047,near,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018349043x302595263870324440,12,2.0,22,24.636363636363637,1.047,1.047,near,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018349043x302595263870324440,12,3.0,62,24.636363636363637,1.047,1.047,near,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018349043x302595263870324440,12,3.0,93,24.636363636363637,1.047,1.047,near,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018349043x302595263870324440,12,3.0,120,24.636363636363637,1.047,1.047,near,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018349043x302595263870324440,12,3.0,153,24.636363636363637,1.047,1.047,near,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018349043x302595263870324440,12,4.0,182,24.636363636363637,1.047,1.047,near,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018349043x302595263870324440,12,3.0,212,24.636363636363637,1.047,1.047,near,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018349043x302595263870324440,12,4.0,242,24.636363636363637,1.047,1.047,near,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696018349043x302595263870324440,12,4.0,245,24.636363636363637,1.047,1.047,near,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018349043x302595263870324440,12,4.0,273,24.636363636363637,1.047,1.047,near,4369,998,0.9826238053866203,7.0,748.0
Aug-24,1297,1696018349043x302595263870324440,12,5.0,275,24.636363636363637,1.047,1.047,near,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018349109x766569004132625000,10,1.0,0,28.666666666666668,16.547,16.547,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018349109x766569004132625000,10,2.0,29,28.666666666666668,16.547,16.547,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018349109x766569004132625000,10,3.0,70,28.666666666666668,16.547,16.547,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018349109x766569004132625000,10,3.0,101,28.666666666666668,16.547,16.547,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018349109x766569004132625000,10,3.0,119,28.666666666666668,16.547,16.547,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018349109x766569004132625000,10,3.0,161,28.666666666666668,16.547,16.547,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018349109x766569004132625000,10,4.0,175,28.666666666666668,16.547,16.547,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018349109x766569004132625000,10,4.0,206,28.666666666666668,16.547,16.547,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018349109x766569004132625000,10,4.0,231,28.666666666666668,16.547,16.547,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018349109x766569004132625000,10,4.0,262,28.666666666666668,16.547,16.547,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018349302x278232366888800260,10,1.0,0,32.0,14.088,14.088,medium,2296,576,0.9915254237288136,1180.0,903.0
Jan-24,834,1696018349302x278232366888800260,10,2.0,56,32.0,14.088,14.088,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018349302x278232366888800260,10,2.0,90,32.0,14.088,14.088,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018349302x278232366888800260,10,3.0,119,32.0,14.088,14.088,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Mar-24,938,1696018349302x278232366888800260,10,4.0,125,32.0,14.088,14.088,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018349302x278232366888800260,10,4.0,166,32.0,14.088,14.088,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018349302x278232366888800260,10,4.0,197,32.0,14.088,14.088,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018349302x278232366888800260,10,3.0,232,32.0,14.088,14.088,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018349302x278232366888800260,10,3.0,261,32.0,14.088,14.088,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018349302x278232366888800260,10,3.0,292,32.0,14.088,14.088,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018349526x197047414187123230,11,1.0,0,26.7,9.686,9.686,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018349526x197047414187123230,11,2.0,29,26.7,9.686,9.686,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018349526x197047414187123230,11,3.0,57,26.7,9.686,9.686,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018349526x197047414187123230,11,4.0,89,26.7,9.686,9.686,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018349526x197047414187123230,11,4.0,118,26.7,9.686,9.686,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018349526x197047414187123230,11,3.0,152,26.7,9.686,9.686,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018349526x197047414187123230,11,3.0,182,26.7,9.686,9.686,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018349526x197047414187123230,11,3.0,211,26.7,9.686,9.686,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018349526x197047414187123230,11,4.0,241,26.7,9.686,9.686,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696018349526x197047414187123230,11,4.0,245,26.7,9.686,9.686,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018349526x197047414187123230,11,5.0,272,26.7,9.686,9.686,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018350193x730116570162734600,9,1.0,0,34.5,10.135,10.135,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018350193x730116570162734600,9,2.0,29,34.5,10.135,10.135,medium,2594,646,0.9898107714701602,1297.0,666.0
Feb-24,845,1696018350193x730116570162734600,9,3.0,77,34.5,10.135,10.135,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018350193x730116570162734600,9,3.0,115,34.5,10.135,10.135,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018350193x730116570162734600,9,3.0,159,34.5,10.135,10.135,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018350193x730116570162734600,9,3.0,187,34.5,10.135,10.135,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018350193x730116570162734600,9,3.0,220,34.5,10.135,10.135,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018350193x730116570162734600,9,3.0,255,34.5,10.135,10.135,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018350193x730116570162734600,9,3.0,279,34.5,10.135,10.135,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018350305x720144141372731000,10,1.0,0,31.333333333333332,10.786,10.786,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018350305x720144141372731000,10,2.0,34,31.333333333333332,10.786,10.786,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018350305x720144141372731000,10,3.0,62,31.333333333333332,10.786,10.786,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018350305x720144141372731000,10,3.0,92,31.333333333333332,10.786,10.786,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018350305x720144141372731000,10,3.0,124,31.333333333333332,10.786,10.786,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018350305x720144141372731000,10,3.0,155,31.333333333333332,10.786,10.786,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018350305x720144141372731000,10,3.0,188,31.333333333333332,10.786,10.786,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018350305x720144141372731000,10,3.0,222,31.333333333333332,10.786,10.786,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018350305x720144141372731000,10,3.0,252,31.333333333333332,10.786,10.786,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018350305x720144141372731000,10,3.0,285,31.333333333333332,10.786,10.786,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018350341x506028354846999700,11,1.0,0,25.3,15.93,15.93,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018350341x506028354846999700,11,2.0,29,25.3,15.93,15.93,medium,2594,646,0.9898107714701602,1297.0,666.0
Dec-23,694,1696018350341x506028354846999700,11,3.0,31,25.3,15.93,15.93,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018350341x506028354846999700,11,4.0,67,25.3,15.93,15.93,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018350341x506028354846999700,11,4.0,98,25.3,15.93,15.93,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018350341x506028354846999700,11,3.0,126,25.3,15.93,15.93,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018350341x506028354846999700,11,3.0,160,25.3,15.93,15.93,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018350341x506028354846999700,11,3.0,195,25.3,15.93,15.93,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jul-24,1416,1696018350341x506028354846999700,11,3.0,229,25.3,15.93,15.93,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696018350341x506028354846999700,11,4.0,247,25.3,15.93,15.93,medium,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696018350341x506028354846999700,11,4.0,258,25.3,15.93,15.93,medium,4219,985,0.9955277280858676,3.0,751.0
Nov-23,591,1696018350641x845155782274154200,10,1.0,0,30.555555555555557,9.57,9.57,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018350641x845155782274154200,10,2.0,28,30.555555555555557,9.57,9.57,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018350641x845155782274154200,10,3.0,62,30.555555555555557,9.57,9.57,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018350641x845155782274154200,10,3.0,93,30.555555555555557,9.57,9.57,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018350641x845155782274154200,10,3.0,125,30.555555555555557,9.57,9.57,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018350641x845155782274154200,10,3.0,156,30.555555555555557,9.57,9.57,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018350641x845155782274154200,10,3.0,188,30.555555555555557,9.57,9.57,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018350641x845155782274154200,10,3.0,219,30.555555555555557,9.57,9.57,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018350641x845155782274154200,10,3.0,247,30.555555555555557,9.57,9.57,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018350641x845155782274154200,10,3.0,279,30.555555555555557,9.57,9.57,medium,4369,998,0.9826238053866203,7.0,748.0
Feb-24,845,1696018350736x637685874527402800,7,1.0,0,29.666666666666668,12.009,12.009,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018350736x637685874527402800,7,2.0,33,29.666666666666668,12.009,12.009,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018350736x637685874527402800,7,3.0,59,29.666666666666668,12.009,12.009,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018350736x637685874527402800,7,4.0,89,29.666666666666668,12.009,12.009,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018350736x637685874527402800,7,4.0,117,29.666666666666668,12.009,12.009,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018350736x637685874527402800,7,4.0,147,29.666666666666668,12.009,12.009,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018350736x637685874527402800,7,3.0,180,29.666666666666668,12.009,12.009,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018350812x780655363360432800,10,1.0,0,30.0,14.964,14.964000000000002,medium,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018350812x780655363360432800,10,2.0,34,30.0,14.964,14.964000000000002,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018350812x780655363360432800,10,3.0,68,30.0,14.964,14.964000000000002,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018350812x780655363360432800,10,3.0,97,30.0,14.964,14.964000000000002,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018350812x780655363360432800,10,3.0,125,30.0,14.964,14.964000000000002,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018350812x780655363360432800,10,4.0,153,30.0,14.964,14.964000000000002,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018350812x780655363360432800,10,4.0,179,30.0,14.964,14.964000000000002,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018350812x780655363360432800,10,4.0,213,30.0,14.964,14.964000000000002,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018350812x780655363360432800,10,3.0,249,30.0,14.964,14.964000000000002,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018350812x780655363360432800,10,3.0,275,30.0,14.964,14.964000000000002,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018350824x166737362443188930,11,1.0,0,28.3,25.301,25.301,far,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018350824x166737362443188930,11,2.0,28,28.3,25.301,25.301,far,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018350824x166737362443188930,11,3.0,78,28.3,25.301,25.301,far,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018350824x166737362443188930,11,4.0,89,28.3,25.301,25.301,far,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018350824x166737362443188930,11,3.0,126,28.3,25.301,25.301,far,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018350824x166737362443188930,11,3.0,174,28.3,25.301,25.301,far,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018350824x166737362443188930,11,4.0,179,28.3,25.301,25.301,far,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018350824x166737362443188930,11,3.0,225,28.3,25.301,25.301,far,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018350824x166737362443188930,11,4.0,252,28.3,25.301,25.301,far,4219,985,0.9955277280858676,3.0,751.0
Jul-24,1416,1696018350824x166737362443188930,11,5.0,258,28.3,25.301,25.301,far,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018350824x166737362443188930,11,4.0,288,28.3,25.301,25.301,far,4369,998,0.9826238053866203,7.0,748.0
Dec-23,694,1696018350871x992794340541632000,9,1.0,0,31.25,13.301,13.301,medium,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018350871x992794340541632000,9,2.0,35,31.25,13.301,13.301,medium,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018350871x992794340541632000,9,3.0,71,31.25,13.301,13.301,medium,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018350871x992794340541632000,9,3.0,101,31.25,13.301,13.301,medium,3418,871,0.9967032967032967,1538.0,1297.3333333333333
Apr-24,940,1696018350871x992794340541632000,9,3.0,133,31.25,13.301,13.301,medium,3525,905,0.9989224137931034,,940.0
May-24,1180,1696018350871x992794340541632000,9,3.0,162,31.25,13.301,13.301,medium,3634,935,0.9989680082559339,938.0,1218.6666666666667
Jun-24,1538,1696018350871x992794340541632000,9,3.0,191,31.25,13.301,13.301,medium,3659,939,1.0,1416.0,985.6666666666666
Jul-24,1416,1696018350871x992794340541632000,9,3.0,231,31.25,13.301,13.301,medium,4219,985,0.9955277280858676,3.0,751.0
Aug-24,1297,1696018350871x992794340541632000,9,3.0,253,31.25,13.301,13.301,medium,4369,998,0.9826238053866203,7.0,748.0
Nov-23,591,1696018350912x636102228218925700,10,1.0,0,30.88888888888889,,,,2296,576,0.9915254237288136,1180.0,903.0
Dec-23,694,1696018350912x636102228218925700,10,2.0,27,30.88888888888889,,,,2594,646,0.9898107714701602,1297.0,666.0
Jan-24,834,1696018350912x636102228218925700,10,3.0,58,30.88888888888889,,,,3160,765,0.9987878787878788,845.0,791.0
Feb-24,845,1696018350912x636102228218925700,10,3.0,94,30.88888888888889,,,,3190,812,0.9975816203143894,694.0,945.3333333333334
Mar-24,938,1696018350912x636102228218925700,10,3.0,128,30.88888888888889,,,,3418,871,0.9967032967032967,1538.0,1297.3333333333333
